,id,conversation_id,created_at,date,tweet,language,hashtags
73,1547963861176700928,1547963861176700928,1657898318000.0,2022-07-15 15:18:38,"Excited to share the latest addition to my #etsy shop: Kokopelli Potholders Set, Kokopelli Hot Pads, Southwest Potholders 2, Southwest Hot pads, Kokopelli Potholders Gift, Southwest Gift  https://t.co/1vwGlckzCU #black #cotton #red #kokopelligift #southwesthotpad #india  https://t.co/isWEQ6606u",en,"['etsy', 'black', 'cotton', 'red', 'kokopelligift', 'southwesthotpad', 'india']"
74,1547963790406234112,1547963790406234112,1657898302000.0,2022-07-15 15:18:22,Watch “#Install #React #App on List of #GitHub #projects receiving #contributions from #India Part 2…🇮🇳💚🧠” on YouTube  https://t.co/gJBRxrwgzq,en,"['install', 'react', 'app', 'github', 'projects', 'contributions', 'india']"
75,1547963759389724673,1547963759389724673,1657898294000.0,2022-07-15 15:18:14,#IndiaTonight | What will be the impact of US House's approval of sanctions waiver over India's S-400 missile deal with Russia?  @VikramOza @MichaelKugelman @AsiaProgram @TheWilsonCenter #India #Russia #S400  https://t.co/UK4qAO9Nvh,en,"['indiatonight', 'india', 'russia', 's400']"
76,1547963735968325635,1547963735968325635,1657898289000.0,2022-07-15 15:18:09,#HumanRightsViolations in #IIOJK #Kashmir #KashmirBleeds #Kashmirilivesmatter #loc #UN #UNSC @hrw @HRC #India  https://t.co/QEZbBny7WQ,und,"['humanrightsviolations', 'iiojk', 'kashmir', 'kashmirbleeds', 'kashmirilivesmatter', 'loc', 'un', 'unsc', 'india']"
77,1547963688228794372,1547963688228794372,1657898277000.0,2022-07-15 15:17:57,🧐 #privacy #India #surveillance #hacked 👨‍💻,und,"['privacy', 'india', 'surveillance', 'hacked']"
78,1547963555571412999,1547963555571412999,1657898246000.0,2022-07-15 15:17:26,India's #Crypto Industry Advocacy Body Disbanded. A source cited a lack of maturity among crypto founders when dealing with the government and inaction around critical matters despite prompting by India's parliamentary finance body. #India   https://t.co/ldhyoQA8Ir,en,"['crypto', 'india']"
79,1547963478027038722,1547963478027038722,1657898227000.0,2022-07-15 15:17:07,#HamidAnsari | '2009 की तस्वीर में हामिद अंसारी के साथ बहरूपिया ISI का एजेंट (नुसरत मिर्जा) बैठा है': #BJP प्रवक्ता @gauravbh  @navikakumar #SawalPublicKa #India #Pakistan #ISI #NusratMirza  https://t.co/oPYJO2OAtT,hi,"['hamidansari', 'bjp', 'sawalpublicka', 'india', 'pakistan', 'isi', 'nusratmirza']"
80,1547963472721326080,1547963472721326080,1657898226000.0,2022-07-15 15:17:06,NIRF Top Pharmaceutical Colleges In India #india #topmpharmcollegesinindia #bestmpharmcollegesinindia #toppharmacycollegesbynirfranking  https://t.co/LnLm8Lz9IC,en,"['india', 'topmpharmcollegesinindia', 'bestmpharmcollegesinindia', 'toppharmacycollegesbynirfranking']"
81,1547963317334904834,1547963317334904834,1657898189000.0,2022-07-15 15:16:29,Did You Know?  #facts #animation #elearingservices #professionals #entertainment #entrepreneur #schools #parents  #teacherstudent #ToyStory #elearingsolutions #india  https://t.co/ChVobMh0S8  https://t.co/uEZOaXFudi,en,"['facts', 'animation', 'elearingservices', 'professionals', 'entertainment', 'entrepreneur', 'schools', 'parents', 'teacherstudent', 'toystory', 'elearingsolutions', 'india']"
82,1547963255670607872,1547963255670607872,1657898174000.0,2022-07-15 15:16:14,"ದೆಹಲಿ; ಅಪ್ರಾಪ್ತೆಯ ಮೇಲೆ ಅತ್ಯಾಚಾರ, ಮೂವರ ಬಂಧನ  Minor Girl Gang Raped In Delhi 3 Held    https://t.co/R714QSjeNk  #harassment #harassmentprevention #HarassmentCase #harassed #MinorGirl #GangRape #Delhi #India #Pratidhvani #PratidhvaniNews #PratidhvaniMedia #PratidhvaniDigital",und,"['harassment', 'harassmentprevention', 'harassmentcase', 'harassed', 'minorgirl', 'gangrape', 'delhi', 'india', 'pratidhvani', 'pratidhvaninews', 'pratidhvanimedia', 'pratidhvanidigital']"
83,1547963177442299905,1547963177442299905,1657898155000.0,2022-07-15 15:15:55,Humbled to see that MRIIRS has stood 105 in over all Engineering among Govt and Self-financed institutions. Kudos to the MR Fraternity. #NIRFS #Ranking #india #NIRFRanking2022 #GloryforMR #MRTopRank #MRshines #ManavRachna,en,"['nirfs', 'ranking', 'india', 'nirfranking2022', 'gloryformr', 'mrtoprank', 'mrshines', 'manavrachna']"
84,1547963158270054400,1547963158270054400,1657898151000.0,2022-07-15 15:15:51,Romans 8:33 Jesus will forgive your mistakes!  Who shall lay any thing to the charge of God's elect? It is God that justifieth.  About us:  https://t.co/mA6O6dOcCQ  #jul16 #prayer #jts_verse #jtsvembar #bibleverse #vembarchurch #jesus #india #forgive  https://t.co/qqDWXA6lUA,en,"['jul16', 'prayer', 'jts_verse', 'jtsvembar', 'bibleverse', 'vembarchurch', 'jesus', 'india', 'forgive']"
85,1547963138674688006,1547963138674688006,1657898146000.0,2022-07-15 15:15:46,"जैसे सर्दियों में कंबल और स्वेटर  दान करने वालो की लाइन लगी रहती है, वैसी लाइन  गर्मियों के मौसम में क्यों नहीं लगी????????? क्या सर्दियों से ही लोग मरते है। #india",hi,['india']
86,1547962960043134977,1547962960043134977,1657898104000.0,2022-07-15 15:15:04,BREAKING| Delhi Court Grants Bail To Mohammed Zubair In Case For 2018 Tweet  https://t.co/kfEILwhYqw #India #MohammedZubair,en,"['india', 'mohammedzubair']"
87,1547962884755701760,1547962884755701760,1657898086000.0,2022-07-15 15:14:46,"As #ShabaashMithu #inspirational #story f #MithaliRaj ,rlses,it's makers collaborated with Noise,#India leading #lifestyle #brand,fr #Campaign to encourage people to listen to their inner voice.#Entertainment #Bollywood  #Cricketer #BrandAmbassador    https://t.co/cpApq4epuj  https://t.co/ewGDBQ7VD5",en,"['shabaashmithu', 'inspirational', 'story', 'mithaliraj', 'india', 'lifestyle', 'brand', 'campaign', 'entertainment', 'bollywood', 'cricketer', 'brandambassador']"
88,1547962884063277061,1547962884063277061,1657898085000.0,2022-07-15 15:14:45,@BCCI  shame! How long you will omit @IamSanjuSamson   Let him Play for other countries. @IamSanjuSamson if you continue here your career will also be like @DineshKarthik   Without @DineshKarthik and @IamSanjuSamson #India is not going to lift the world cup.  #JUSICEFORSANJU,en,"['india', 'jusiceforsanju']"
89,1547962833752641536,1547962833752641536,1657898073000.0,2022-07-15 15:14:33,Last week I attended the session of the Polish-Indian Parliamentary Group in the Parliament of Poland chaired by @MalgorzataPepek MP.  We hope for more 🇵🇱Polish-🇮🇳Indian parliamentary cooperation!  #Poland #India #Parliament  https://t.co/KFklys3wc3,en,"['poland', 'india', 'parliament']"
90,1547962797861900288,1547962797861900288,1657898065000.0,2022-07-15 15:14:25,Judiciary in #INDIA needs to STFU keep their opinion in their stinky  collegium a$$ and do its job people are asking. #MohammadZubair,en,"['india', 'mohammadzubair']"
91,1547962746850852869,1547962746850852869,1657898053000.0,2022-07-15 15:14:13,The Evidence Is In: Freedom of Expression Is Dead in India  https://t.co/c8TMTWEid4 via @thewire_in #India,en,['india']
92,1547962727284453380,1547962727284453380,1657898048000.0,2022-07-15 15:14:08,Is this really the modern #India that we are living in.  Shame!,en,['india']
93,1547962706719674369,1547962706719674369,1657898043000.0,2022-07-15 15:14:03,"5 Die as Wall of Under-Construction Godown Collapses in Delhi's Alipur; 'Monitoring Relief Work', Says CM Kejriwal According to fire department officials, over 10 people are trapped under the debris and so far four person... #India by #News18  https://t.co/h68xKvoyqa",en,"['india', 'news18']"
94,1547962689409781760,1547962689409781760,1657898039000.0,2022-07-15 15:13:59,महान भारत का डरपोक प्रधानमंत्री क्यो स्वीकार करे जनता ??? #जनताvsनेता #जुमलाजीवी #गद्दार #फेकु #भ्रष्ट #युवाओकीआवाज #भारतीय #गर्व_से_कहो_हम_भारतीय_है #India  #Rupee #dolar #quotes  @narendramodi @ramnathkovindFC  #NewsUpdates #Rupee #dolar #GST #GDP #भांग्रेसमुक्तभारत #news  https://t.co/WPYVWffVII,hi,"['जनताvsनेता', 'जुमलाजीवी', 'गद्दार', 'फेकु', 'भ्रष्ट', 'युवाओकीआवाज', 'भारतीय', 'गर्व_से_कहो_हम_भारतीय_है', 'india', 'rupee', 'dolar', 'quotes', 'newsupdates', 'rupee', 'dolar', 'gst', 'gdp', 'भांग्रेसमुक्तभारत', 'news']"
95,1547962688646828032,1547962688646828032,1657898039000.0,2022-07-15 15:13:59,"देश जबाब मांग रहा है अब आपसे मोदी जी, क्यू क़ी मुख्यमंत्री रहते हुये आप जबाब मांग रहे थे जबकि उस समय रु क़ी वल्यू 58 रु /डालर थी, और अब 80 रु हो गई है l  क्यू देश के लिये खतरे की घंटी है गिरता हुआ रुपया ?  #India         #Rajasthan.         #Karauli  @narendramodi ji  https://t.co/TmBjKa6XNt",hi,"['india', 'rajasthan', 'karauli']"
96,1547962658481061888,1547962658481061888,1657898032000.0,2022-07-15 15:13:52,"#India There was a bollywood song ""Dulha Bikta hai bolo khareedoge"" which now aptly applies on India politics where any party member is up for sale be it Congress, AAP, SP, SS .. people keep gawking while "" Neta bilkta hai bolo kharidoge""",en,['india']
97,1547962646250475520,1547962646250475520,1657898029000.0,2022-07-15 15:13:49,Babar Azam shows solidarity with Virat Kohli #Cricket #India #Pakistan  https://t.co/v570GJqifn,in,"['cricket', 'india', 'pakistan']"
98,1547962522677829632,1547962522677829632,1657897999000.0,2022-07-15 15:13:19,How Children With Special Needs Are Being Left Out of Mainstream Education in India  https://t.co/CtwYVjLZa8 via @thewire_in #India @RobertMcRuer,en,['india']
99,1547962485667352578,1547962485667352578,1657897990000.0,2022-07-15 15:13:10,"You could have waited for few days for #india to join , @narendramodi also planning to run away after massive economic disaster @hrw #SriLanka @BJPLive #BJP #RupeeVsDollar #HateSpeech #Hindutva @nsitharaman",en,"['india', 'srilanka', 'bjp', 'rupeevsdollar', 'hatespeech', 'hindutva']"
100,1547962458911870977,1547962458911870977,1657897984000.0,2022-07-15 15:13:04,1198-1218 (1784-1804) 1 Rupee Princely state of Jaipur India Coin Shah Alam II Silver #india #islamic #mughal  https://t.co/VJVERU91oO,en,"['india', 'islamic', 'mughal']"
101,1547962454612664325,1547962454612664325,1657897983000.0,2022-07-15 15:13:03,"'Positive Progress': Indian Students May Soon be allowed to Return to China to Resume Their Courses The spokesperson also said that China is open to discussion regarding direct flights with countries, including India #India by #News18  https://t.co/hAGTYuI8ML",en,"['india', 'news18']"
102,1547962380675559425,1547962380675559425,1657897965000.0,2022-07-15 15:12:45,FREE COVID-19 vaccine booster shots available on July 15 to all citizens aged above 18 in India per Modi #india #COVID19india #COVID #health #healthylifestyle #HealthyLiving #healthy,en,"['india', 'covid19india', 'covid', 'health', 'healthylifestyle', 'healthyliving', 'healthy']"
103,1547962326904541188,1547962326904541188,1657897953000.0,2022-07-15 15:12:33,"#Турция, #Азербайджан и #Пакистан поклялись поддерживать территориальные амбиции друг друга против Греции, Армении и Индии: греческий журналист &gt;&gt; https://t.co/cMYO85idDr&lt;&lt;  #Turkey #Azerbaijan #Pakistan #Greece #Armenia #India",ru,"['турция', 'азербайджан', 'пакистан', 'turkey', 'azerbaijan', 'pakistan', 'greece', 'armenia', 'india']"
104,1547962323981062146,1547962323981062146,1657897952000.0,2022-07-15 15:12:32,"#PakistaniHindu मां काली के अपमान से हुआ भावुक, कही ये बड़ी बात..  सब्सक्राइब करें #TimesNowNavbharat👉  https://t.co/ogFsKf9YX1  #TimesNowNavbharatOriginals #Pakistan #Hindu #Kaali #MaaKaali @DevganMunish #Delhi #India  https://t.co/bEOgf5vNqL",hi,"['pakistanihindu', 'timesnownavbharat', 'timesnownavbharatoriginals', 'pakistan', 'hindu', 'kaali', 'maakaali', 'delhi', 'india']"
105,1547962279697584130,1547962279697584130,1657897941000.0,2022-07-15 15:12:21, https://t.co/Bwt12nqwO6 #internet #India,qme,"['internet', 'india']"
106,1547962219299606530,1547962219299606530,1657897927000.0,2022-07-15 15:12:07,"#HamidAnsari | इस देश के लोग उप राष्ट्रपति की बात को ना माने और आपकी बात को माने..ऐसा क्या तथ्य है आपके पास? देखिए, इस सवाल पर क्या बोले 2010 कांफ्रेंस के आयोजक आदिश अग्रवाल   @navikakumar #SawalPublicKa #India #Pakistan #ISI #NusratMirza  https://t.co/O57i7bEDPL",hi,"['hamidansari', 'sawalpublicka', 'india', 'pakistan', 'isi', 'nusratmirza']"
107,1547962128971096064,1547962128971096064,1657897905000.0,2022-07-15 15:11:45,#FreeKashmir  #KashmirBleeds  #KashmirAgainstIndia #KashmirRejectsIndia #India  #Modi_Terrorist The West's passive attitude towards hindu terrorism is appalling. Hindu terrorism is destroying Kashmir.,en,"['freekashmir', 'kashmirbleeds', 'kashmiragainstindia', 'kashmirrejectsindia', 'india', 'modi_terrorist']"
108,1547962046704001024,1547962046704001024,1657897886000.0,2022-07-15 15:11:26,Those who forget their soldiers are also forgotten.  Respect 🙏  #JaiHind  #Nation #India  #Soldiers  #hitfitahlawat  https://t.co/iokNl2pKLO,en,"['jaihind', 'nation', 'india', 'soldiers', 'hitfitahlawat']"
109,1547961980543111168,1547961980543111168,1657897870000.0,2022-07-15 15:11:10,"India Becomes The World’s 8th Most Desired Country To Relocate, Beats Italy And Germany  ISSF Shooting World Cup: India Top Medal Tally With 3 Gold, 4 Silver And 1 Bronze  #India #Italy #Germany #Shooting #WorldCup2022 #Gold #Silver #news #goodnews  https://t.co/Q78XtjjWwe",en,"['india', 'italy', 'germany', 'shooting', 'worldcup2022', 'gold', 'silver', 'news', 'goodnews']"
110,1547961883960889349,1547961883960889349,1657897847000.0,2022-07-15 15:10:47,#DraupadiMurmu #PresidentialElection2022 #India  https://t.co/coNSlt8zHW,qme,"['draupadimurmu', 'presidentialelection2022', 'india']"
